Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","203","Czechia","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","5347.6","X","Figure from international organizations",""
"OA","Annual population","203","Czechia","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","2772.368","X","Figure from international organizations",""
"OA","Annual population","408","Democratic People's Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","25755.441","X","Figure from international organizations",""
"OA","Annual population","408","Democratic People's Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","12707.874","X","Figure from international organizations",""
"OA","Annual population","408","Democratic People's Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","13047.566","X","Figure from international organizations",""
"OA","Annual population","408","Democratic People's Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","9742.025","X","Figure from international organizations",""
"OA","Annual population","180","Democratic Republic of the Congo","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","89906.89","X","Figure from international organizations",""
"OA","Annual population","180","Democratic Republic of the Congo","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","44600.412","X","Figure from international organizations",""
"OA","Annual population","180","Democratic Republic of the Congo","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","45306.478","X","Figure from international organizations",""
"OA","Annual population","180","Democratic Republic of the Congo","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","47659.965","X","Figure from international organizations",""
"OA","Annual population","208","Denmark","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","5795.878","X","Figure from international organizations",""
"OA","Annual population","208","Denmark","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","2881.706","X","Figure from international organizations",""
"OA","Annual population","208","Denmark","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","2914.173","X","Figure from international organizations",""
"OA","Annual population","208","Denmark","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","693.384","X","Figure from international organizations",""
"OA","Annual population","262","Djibouti","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","1073.994","X","Figure from international organizations",""
"OA","Annual population","262","Djibouti","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","533.626","X","Figure from international organizations",""
"OA","Annual population","262","Djibouti","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","540.367","X","Figure from international organizations",""
"OA","Annual population","262","Djibouti","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","217.689","X","Figure from international organizations",""
"OA","Annual population","212","Dominica","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","71.428","X","Figure from international organizations",""
"OA","Annual population","212","Dominica","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","35.673","X","Figure from international organizations",""
"OA","Annual population","212","Dominica","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","35.755","X","Figure from international organizations",""
"OA","Annual population","212","Dominica","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","21.816","X","Figure from international organizations",""
"OA","Annual population","214","Dominican Republic","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","10881.882","X","Figure from international organizations",""
"OA","Annual population","214","Dominican Republic","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","5472.41","X","Figure from international organizations",""
"OA","Annual population","214","Dominican Republic","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","5409.472","X","Figure from international organizations",""
"OA","Annual population","214","Dominican Republic","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","1998.33","X","Figure from international organizations",""
"OA","Annual population","218","Ecuador","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","17343.74","X","Figure from international organizations",""
"OA","Annual population","218","Ecuador","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","8672.767","X","Figure from international organizations",""
"OA","Annual population","218","Ecuador","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","8670.974","X","Figure from international organizations",""
"OA","Annual population","218","Ecuador","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","6158.51","X","Figure from international organizations",""
"OA","Annual population","818","Egypt","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","105618.671","X","Figure from international organizations",""
"OA","Annual population","818","Egypt","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","53429.404","X","Figure from international organizations",""
"OA","Annual population","818","Egypt","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","52189.268","X","Figure from international organizations",""
"OA","Annual population","818","Egypt","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","57939.247","X","Figure from international organizations",""
"OA","Annual population","222","El Salvador","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","6280.217","X","Figure from international organizations",""
"OA","Annual population","222","El Salvador","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","2992.539","X","Figure from international organizations",""
"OA","Annual population","222","El Salvador","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","3287.678","X","Figure from international organizations",""
"OA","Annual population","222","El Salvador","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","1756.617","X","Figure from international organizations",""
"OA","Annual population","226","Equatorial Guinea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","1553.031","X","Figure from international organizations",""
"OA","Annual population","226","Equatorial Guinea","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","821.881","X","Figure from international organizations",""
"OA","Annual population","226","Equatorial Guinea","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","731.149","X","Figure from international organizations",""
"OA","Annual population","226","Equatorial Guinea","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","372.296","X","Figure from international organizations",""
"OA","Annual population","232","Eritrea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","3498.818","X","Figure from international organizations",""
"OA","Annual population","232","Eritrea","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","1724.86","X","Figure from international organizations",""
"OA","Annual population","232","Eritrea","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","1773.958","X","Figure from international organizations",""
"OA","Annual population","232","Eritrea","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","3148.013","X","Figure from international organizations",""
"OA","Annual population","233","Estonia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","1327.039","X","Figure from international organizations",""
"OA","Annual population","233","Estonia","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","627.494","X","Figure from international organizations",""
"OA","Annual population","233","Estonia","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","699.545","X","Figure from international organizations",""
"OA","Annual population","233","Estonia","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","403.516","X","Figure from international organizations",""
"OA","Annual population","748","Eswatini","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","1169.613","X","Figure from international organizations",""
"OA","Annual population","748","Eswatini","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","579.801","X","Figure from international organizations",""
"OA","Annual population","748","Eswatini","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","589.812","X","Figure from international organizations",""
"OA","Annual population","748","Eswatini","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","1075.98","X","Figure from international organizations",""
"OA","Annual population","231","Ethiopia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","114120.594","X","Figure from international organizations",""
"OA","Annual population","231","Ethiopia","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","57375.433","X","Figure from international organizations",""
"OA","Annual population","231","Ethiopia","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","56745.161","X","Figure from international organizations",""
"OA","Annual population","231","Ethiopia","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","86759.295","X","Figure from international organizations",""
"OA","Annual population","238","Falkland Islands (Malvinas)","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","3.71","X","Figure from international organizations",""
"OA","Annual population","238","Falkland Islands (Malvinas)","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","1.865","X","Figure from international organizations",""
"OA","Annual population","238","Falkland Islands (Malvinas)","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","1.845","X","Figure from international organizations",""
"OA","Annual population","238","Falkland Islands (Malvinas)","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","0.64","X","Figure from international organizations",""
"OA","Annual population","234","Faroe Islands","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","51.681","X","Figure from international organizations",""
"OA","Annual population","234","Faroe Islands","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","26.749","X","Figure from international organizations",""
"OA","Annual population","234","Faroe Islands","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","24.932","X","Figure from international organizations",""
"OA","Annual population","234","Faroe Islands","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","28.709","X","Figure from international organizations",""
"OA","Annual population","242","Fiji","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","918.465","X","Figure from international organizations",""
"OA","Annual population","242","Fiji","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","461.366","X","Figure from international organizations",""
"OA","Annual population","242","Fiji","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","457.099","X","Figure from international organizations",""
"OA","Annual population","242","Fiji","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","397.364","X","Figure from international organizations",""
"OA","Annual population","246","Finland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","5521.537","X","Figure from international organizations",""
"OA","Annual population","246","Finland","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","2725.759","X","Figure from international organizations",""
"OA","Annual population","246","Finland","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","2795.778","X","Figure from international organizations",""
"OA","Annual population","246","Finland","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","809.403","X","Figure from international organizations",""
"OA","Annual population","250","France","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","64399.759","X","Figure from international organizations",""
"OA","Annual population","250","France","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","31141.251","X","Figure from international organizations",""
"OA","Annual population","250","France","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","33258.507","X","Figure from international organizations",""
"OA","Annual population","250","France","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","12631.632","X","Figure from international organizations",""
"OA","Annual population","254","French Guyana","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","284.072","X","Figure from international organizations",""
"OA","Annual population","254","French Guyana","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","141.244","X","Figure from international organizations",""
"OA","Annual population","254","French Guyana","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","142.828","X","Figure from international organizations",""
"OA","Annual population","254","French Guyana","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","42.839","X","Figure from international organizations",""
"OA","Annual population","258","French Polynesia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","299.717","X","Figure from international organizations",""
"OA","Annual population","258","French Polynesia","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","151.899","X","Figure from international organizations",""
"OA","Annual population","258","French Polynesia","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","147.819","X","Figure from international organizations",""
"OA","Annual population","258","French Polynesia","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","109.928","X","Figure from international organizations",""
"OA","Annual population","266","Gabon","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","2242.785","X","Figure from international organizations",""
"OA","Annual population","266","Gabon","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","1144.323","X","Figure from international organizations",""
"OA","Annual population","266","Gabon","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","1098.462","X","Figure from international organizations",""
"OA","Annual population","266","Gabon","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","216.365","X","Figure from international organizations",""
"OA","Annual population","270","Gambia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","2508.883","X","Figure from international organizations",""
"OA","Annual population","270","Gambia","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","1247.342","X","Figure from international organizations",""
"OA","Annual population","270","Gambia","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","1261.541","X","Figure from international organizations",""
"OA","Annual population","270","Gambia","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","848.212","X","Figure from international organizations",""
"OA","Annual population","268","Georgia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","3770.811","X","Figure from international organizations",""
"OA","Annual population","268","Georgia","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","1774.749","X","Figure from international organizations",""
"OA","Annual population","268","Georgia","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","1996.062","X","Figure from international organizations",""
"OA","Annual population","268","Georgia","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","1599.187","X","Figure from international organizations",""
"OA","Annual population","276","Germany","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","83148.141","X","Figure from international organizations",""
"OA","Annual population","276","Germany","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","41023.579","X","Figure from international organizations",""
"OA","Annual population","276","Germany","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","42124.562","X","Figure from international organizations",""
"OA","Annual population","276","Germany","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","18651.132","X","Figure from international organizations",""
"OA","Annual population","288","Ghana","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","31522.29","X","Figure from international organizations",""
"OA","Annual population","288","Ghana","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","15723.678","X","Figure from international organizations",""
"OA","Annual population","288","Ghana","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","15798.612","X","Figure from international organizations",""
"OA","Annual population","288","Ghana","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","13029.799","X","Figure from international organizations",""
"OA","Annual population","292","Gibraltar","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","32.685","X","Figure from international organizations",""
"OA","Annual population","292","Gibraltar","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","16.32","X","Figure from international organizations",""
"OA","Annual population","292","Gibraltar","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","16.366","X","Figure from international organizations",""
"OA","Annual population","292","Gibraltar","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","0","X","Figure from international organizations",""
"OA","Annual population","300","Greece","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","10574.024","X","Figure from international organizations",""
"OA","Annual population","300","Greece","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","5182.16","X","Figure from international organizations",""
"OA","Annual population","300","Greece","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","5391.864","X","Figure from international organizations",""
"OA","Annual population","300","Greece","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","2292.972","X","Figure from international organizations",""
"OA","Annual population","304","Greenland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","55.931","X","Figure from international organizations",""
"OA","Annual population","304","Greenland","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","29.507","X","Figure from international organizations",""
"OA","Annual population","304","Greenland","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","26.424","X","Figure from international organizations",""
"OA","Annual population","304","Greenland","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","7.338","X","Figure from international organizations",""
"OA","Annual population","308","Grenada","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","122.724","X","Figure from international organizations",""
"OA","Annual population","308","Grenada","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","61.483","X","Figure from international organizations",""
"OA","Annual population","308","Grenada","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","61.24","X","Figure from international organizations",""
"OA","Annual population","308","Grenada","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","69.217","X","Figure from international organizations",""
"OA","Annual population","312","Guadeloupe","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","395.485","X","Figure from international organizations",""
"OA","Annual population","312","Guadeloupe","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","179.296","X","Figure from international organizations",""
"OA","Annual population","312","Guadeloupe","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","216.189","X","Figure from international organizations",""
"OA","Annual population","312","Guadeloupe","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","6.796","X","Figure from international organizations",""
"OA","Annual population","316","Guam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","168.624","X","Figure from international organizations",""
"OA","Annual population","316","Guam","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","85.102","X","Figure from international organizations",""
"OA","Annual population","316","Guam","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","83.522","X","Figure from international organizations",""
"OA","Annual population","316","Guam","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","8.598","X","Figure from international organizations",""
"OA","Annual population","320","Guatemala","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","17106.338","X","Figure from international organizations",""
"OA","Annual population","320","Guatemala","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","8472.585","X","Figure from international organizations",""
"OA","Annual population","320","Guatemala","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","8633.753","X","Figure from international organizations",""
"OA","Annual population","320","Guatemala","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","8535.983","X","Figure from international organizations",""
"OA","Annual population","324","Guinea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","12877.539","X","Figure from international organizations",""
"OA","Annual population","324","Guinea","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","6349.991","X","Figure from international organizations",""
"OA","Annual population","324","Guinea","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","6527.547","X","Figure from international organizations",""
"OA","Annual population","324","Guinea","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","8507.787","X","Figure from international organizations",""
"OA","Annual population","624","Guinea-Bissau","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","1970.457","X","Figure from international organizations",""
"OA","Annual population","624","Guinea-Bissau","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","971.745","X","Figure from international organizations",""
"OA","Annual population","624","Guinea-Bissau","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","998.712","X","Figure from international organizations",""
"OA","Annual population","624","Guinea-Bissau","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","1098.44","X","Figure from international organizations",""
"OA","Annual population","328","Guyana","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","798.753","X","Figure from international organizations",""
"OA","Annual population","328","Guyana","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","392.821","X","Figure from international organizations",""
"OA","Annual population","328","Guyana","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","405.932","X","Figure from international organizations",""
"OA","Annual population","328","Guyana","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","576.594","X","Figure from international organizations",""
"OA","Annual population","332","Haiti","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","11160.438","X","Figure from international organizations",""
"OA","Annual population","332","Haiti","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","5535.128","X","Figure from international organizations",""
"OA","Annual population","332","Haiti","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","5625.31","X","Figure from international organizations",""
"OA","Annual population","332","Haiti","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","4925.256","X","Figure from international organizations",""
"OA","Annual population","336","Holy See","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","0.528","X","Figure from international organizations",""
"OA","Annual population","336","Holy See","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","0.25","X","Figure from international organizations",""
"OA","Annual population","336","Holy See","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","0.27","X","Figure from international organizations",""
"OA","Annual population","336","Holy See","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","0","X","Figure from international organizations",""
"OA","Annual population","340","Honduras","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","9958.829","X","Figure from international organizations",""
"OA","Annual population","340","Honduras","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","5031.794","X","Figure from international organizations",""
"OA","Annual population","340","Honduras","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","4927.035","X","Figure from international organizations",""
"OA","Annual population","340","Honduras","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","4044.696","X","Figure from international organizations",""
"OA","Annual population","348","Hungary","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","9771.796","X","Figure from international organizations",""
"OA","Annual population","348","Hungary","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","4678.593","X","Figure from international organizations",""
"OA","Annual population","348","Hungary","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","5093.203","X","Figure from international organizations",""
"OA","Annual population","348","Hungary","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","2737.853","X","Figure from international organizations",""
"OA","Annual population","352","Iceland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","360.774","X","Figure from international organizations",""
"OA","Annual population","352","Iceland","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","184.988","X","Figure from international organizations",""
"OA","Annual population","352","Iceland","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","175.786","X","Figure from international organizations",""
"OA","Annual population","352","Iceland","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","20.929","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","1383112.05","X","Figure from international organizations",""
"OA","Annual population","356","India","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","714325.057","X","Figure from international organizations",""
"OA","Annual population","356","India","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","668786.993","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","896909.218","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","269582.878","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","135798.442","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","133784.436","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","118636.092","X","Figure from international organizations",""
"OA","Annual population","364","Iran (Islamic Republic of)","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","86564.202","X","Figure from international organizations",""
"OA","Annual population","364","Iran (Islamic Republic of)","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","43792.157","X","Figure from international organizations",""
"OA","Annual population","364","Iran (Islamic Republic of)","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","42772.045","X","Figure from international organizations",""
"OA","Annual population","364","Iran (Islamic Republic of)","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","20381.311","X","Figure from international organizations",""
"OA","Annual population","368","Iraq","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","41563.52","X","Figure from international organizations",""
"OA","Annual population","368","Iraq","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","20788.703","X","Figure from international organizations",""
"OA","Annual population","368","Iraq","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","20774.818","X","Figure from international organizations",""
"OA","Annual population","368","Iraq","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","11849.769","X","Figure from international organizations",""
"OA","Annual population","372","Ireland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","4896.019","X","Figure from international organizations",""
"OA","Annual population","372","Ireland","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","2425.139","X","Figure from international organizations",""
"OA","Annual population","372","Ireland","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","2470.88","X","Figure from international organizations",""
"OA","Annual population","372","Ireland","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","1773.798","X","Figure from international organizations",""
"OA","Annual population","833","Isle of Man","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","83.933","X","Figure from international organizations",""
"OA","Annual population","833","Isle of Man","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","41.583","X","Figure from international organizations",""
"OA","Annual population","833","Isle of Man","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","42.35","X","Figure from international organizations",""
"OA","Annual population","833","Isle of Man","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","40.35","X","Figure from international organizations",""
"OA","Annual population","376","Israel","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","8607.919","X","Figure from international organizations",""
"OA","Annual population","376","Israel","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","4287.58","X","Figure from international organizations",""
"OA","Annual population","376","Israel","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","4320.34","X","Figure from international organizations",""
"OA","Annual population","376","Israel","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","643.684","X","Figure from international organizations",""
